=== Effect Code Log Started 2026-01-26T07:58:32.772Z ===
[2026-01-26T07:58:32.774Z] [CLI] Starting CLI process
[2026-01-26T07:58:32.807Z] [CLI] Starting distilled CLI | {"config":{"_id":"Option","_tag":"Some","value":"../distilled-cloudflare/distilled.config.ts"},"model":"claude-sonnet"}
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/histogramQualitySpeed has 23 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/histogramQualitySpeed/Designer has 8 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/histogramQualitySpeed/Developer has 17 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/histogramQualitySpeed/Reviewer has 5 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/summaryQualitySpeed has 23 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/summaryQualitySpeed/Designer has 8 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/summaryQualitySpeed/Developer has 17 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/summaryQualitySpeed/Reviewer has 5 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/summaryQualityIqi has 23 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/summaryQualityIqi/Designer has 8 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/summaryQualityIqi/Developer has 17 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/summaryQualityIqi/Reviewer has 5 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/timeseriesGroupsQualityIqi has 23 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/timeseriesGroupsQualityIqi/Designer has 8 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/timeseriesGroupsQualityIqi/Developer has 17 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/timeseriesGroupsQualityIqi/Reviewer has 5 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/globalSearch has 23 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/globalSearch/Designer has 8 flat references
[2026-01-26T07:58:33.906Z] [collectAgents] Agent radar/globalSearch/Developer has 17 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/globalSearch/Reviewer has 5 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/listCtAuthorities has 23 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/listCtAuthorities/Designer has 8 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/listCtAuthorities/Developer has 17 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/listCtAuthorities/Reviewer has 5 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/getCtAuthority has 23 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/getCtAuthority/Designer has 9 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/getCtAuthority/Developer has 17 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/getCtAuthority/Reviewer has 5 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/listCtLogs has 23 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/listCtLogs/Designer has 8 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/listCtLogs/Developer has 17 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/listCtLogs/Reviewer has 5 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/getCtLog has 23 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/getCtLog/Designer has 9 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/getCtLog/Developer has 17 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/getCtLog/Reviewer has 5 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/summaryCt has 23 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/summaryCt/Designer has 9 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/summaryCt/Developer has 17 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/summaryCt/Reviewer has 5 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/timeseriesCt has 23 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/timeseriesCt/Designer has 8 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/timeseriesCt/Developer has 17 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/timeseriesCt/Reviewer has 5 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/timeseriesGroupsCt has 23 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/timeseriesGroupsCt/Designer has 9 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/timeseriesGroupsCt/Developer has 17 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/timeseriesGroupsCt/Reviewer has 5 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/listAnnotations has 23 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/listAnnotations/Designer has 8 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/listAnnotations/Developer has 17 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/listAnnotations/Reviewer has 5 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/getAnnotationOutage has 23 flat references
[2026-01-26T07:58:33.907Z] [collectAgents] Agent radar/getAnnotationOutage/Designer has 8 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/getAnnotationOutage/Developer has 17 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/getAnnotationOutage/Reviewer has 5 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/locationsAnnotationOutage has 23 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/locationsAnnotationOutage/Designer has 8 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/locationsAnnotationOutage/Developer has 17 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/locationsAnnotationOutage/Reviewer has 5 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/botsVerifiedBotTop has 23 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/botsVerifiedBotTop/Designer has 8 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/botsVerifiedBotTop/Developer has 17 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/botsVerifiedBotTop/Reviewer has 5 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/categoriesVerifiedBotTop has 23 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/categoriesVerifiedBotTop/Designer has 8 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/categoriesVerifiedBotTop/Developer has 17 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/categoriesVerifiedBotTop/Reviewer has 5 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/botClassLeakedCredentialSummary has 23 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/botClassLeakedCredentialSummary/Designer has 8 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/botClassLeakedCredentialSummary/Developer has 17 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/botClassLeakedCredentialSummary/Reviewer has 5 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/compromisedLeakedCredentialSummary has 23 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/compromisedLeakedCredentialSummary/Designer has 8 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/compromisedLeakedCredentialSummary/Developer has 17 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/compromisedLeakedCredentialSummary/Reviewer has 5 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/summaryV2LeakedCredential has 23 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/summaryV2LeakedCredential/Designer has 9 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/summaryV2LeakedCredential/Developer has 17 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/summaryV2LeakedCredential/Reviewer has 5 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/timeseriesGroupsV2LeakedCredential has 23 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/timeseriesGroupsV2LeakedCredential/Designer has 9 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/timeseriesGroupsV2LeakedCredential/Developer has 17 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/timeseriesGroupsV2LeakedCredential/Reviewer has 5 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/botClassLeakedCredentialTimeseriesGroup has 23 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/botClassLeakedCredentialTimeseriesGroup/Designer has 8 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/botClassLeakedCredentialTimeseriesGroup/Developer has 17 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/botClassLeakedCredentialTimeseriesGroup/Reviewer has 5 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/compromisedLeakedCredentialTimeseriesGroup has 23 flat references
[2026-01-26T07:58:33.908Z] [collectAgents] Agent radar/compromisedLeakedCredentialTimeseriesGroup/Designer has 8 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/compromisedLeakedCredentialTimeseriesGroup/Developer has 17 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/compromisedLeakedCredentialTimeseriesGroup/Reviewer has 5 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/listDatasets has 23 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/listDatasets/Designer has 8 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/listDatasets/Developer has 17 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/listDatasets/Reviewer has 5 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/downloadDataset has 23 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/downloadDataset/Designer has 9 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/downloadDataset/Developer has 17 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/downloadDataset/Reviewer has 5 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/getDataset has 23 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/getDataset/Designer has 9 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/getDataset/Developer has 17 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/getDataset/Reviewer has 5 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/summaryV2Http has 23 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/summaryV2Http/Designer has 9 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/summaryV2Http/Developer has 17 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/summaryV2Http/Reviewer has 5 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/timeseriesHttp has 23 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/timeseriesHttp/Designer has 8 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/timeseriesHttp/Developer has 17 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/timeseriesHttp/Reviewer has 5 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/timeseriesGroupsV2Http has 23 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/timeseriesGroupsV2Http/Designer has 9 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/timeseriesGroupsV2Http/Developer has 17 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/timeseriesGroupsV2Http/Reviewer has 5 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/botClassHttpSummary has 23 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/botClassHttpSummary/Designer has 8 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/botClassHttpSummary/Developer has 17 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/botClassHttpSummary/Reviewer has 5 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/deviceTypeHttpSummary has 23 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/deviceTypeHttpSummary/Designer has 8 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/deviceTypeHttpSummary/Developer has 17 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/deviceTypeHttpSummary/Reviewer has 5 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/httpProtocolHttpSummary has 23 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/httpProtocolHttpSummary/Designer has 8 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/httpProtocolHttpSummary/Developer has 17 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/httpProtocolHttpSummary/Reviewer has 5 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/httpVersionHttpSummary has 23 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/httpVersionHttpSummary/Designer has 8 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/httpVersionHttpSummary/Developer has 17 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/httpVersionHttpSummary/Reviewer has 5 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/ipVersionHttpSummary has 23 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/ipVersionHttpSummary/Designer has 8 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/ipVersionHttpSummary/Developer has 17 flat references
[2026-01-26T07:58:33.909Z] [collectAgents] Agent radar/ipVersionHttpSummary/Reviewer has 5 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/osHttpSummary has 23 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/osHttpSummary/Designer has 8 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/osHttpSummary/Developer has 17 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/osHttpSummary/Reviewer has 5 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/postQuantumHttpSummary has 23 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/postQuantumHttpSummary/Designer has 8 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/postQuantumHttpSummary/Developer has 17 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/postQuantumHttpSummary/Reviewer has 5 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/tlsVersionHttpSummary has 23 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/tlsVersionHttpSummary/Designer has 8 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/tlsVersionHttpSummary/Developer has 17 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/tlsVersionHttpSummary/Reviewer has 5 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/browserHttpTop has 23 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/browserHttpTop/Designer has 8 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/browserHttpTop/Developer has 17 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/browserHttpTop/Reviewer has 5 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/browserFamilyHttpTop has 23 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/browserFamilyHttpTop/Designer has 8 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/browserFamilyHttpTop/Developer has 17 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/browserFamilyHttpTop/Reviewer has 5 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/getHttpLocationBrowserFamily has 23 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/getHttpLocationBrowserFamily/Designer has 9 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/getHttpLocationBrowserFamily/Developer has 17 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/getHttpLocationBrowserFamily/Reviewer has 5 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/getHttpLocationHttpMethod has 23 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/getHttpLocationHttpMethod/Designer has 9 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/getHttpLocationHttpMethod/Developer has 17 flat references
[2026-01-26T07:58:33.910Z] [collectAgents] Agent radar/getHttpLocationHttpMethod/Reviewer has 5 flat references
